"sp","protocol","lat","lon","date","count"
"rubl","ebird",40.7349011,-77.9443932,2014-03-01,"2"
"rubl","ebird",40.7281938,-77.9353863,2014-03-01,"4"
"rubl","blitz",40.7281938,-77.9353863,2014-03-01,"3"
"rubl","ebird",40.9689465,-77.7511883,2014-03-28,"2"
"rubl","ebird",40.9689465,-77.7511883,2014-03-28,"2"
"rubl","ebird",40.8747598,-77.9224232,2014-03-29,"1"
"rubl","ebird",40.7742571,-77.6828193,2014-03-28,"1"
"rubl","ebird",40.7281938,-77.9353863,2014-03-03,"1"
"rubl","ebird",40.8207186,-77.9612172,2014-03-17,"1"
"rubl","ebird",40.9689465,-77.7511883,2014-03-29,"1"
"rubl","blitz",40.8306967,-77.8985596,2014-03-18,"2"
"rubl","ebird",41.0342754,-77.6497793,2014-03-15,"1"
"rubl","ebird",40.8009887,-77.9339675,2014-03-30,"1"
"rubl","ebird",40.9689465,-77.7511883,2014-03-19,"2"
"rubl","ebird",40.7281938,-77.9353863,2014-03-08,"2"
"rubl","ebird",40.7696624,-77.8889412,2014-03-13,"X"
"rubl","ebird",40.7945783,-77.8757286,2014-03-21,"1"
"rubl","blitz",40.8306967,-77.8985596,2014-03-21,"4"
"rubl","ebird",40.8124479,-77.8353261,2014-03-21,"1"
"rubl","blitz",40.7281938,-77.9353863,2014-03-22,"2"
"rubl","ebird",40.8272059,-77.9020786,2014-03-30,"200"
"rubl","ebird",40.2008406,-75.7569505,2014-03-29,"1"
"rubl","ebird",40.1894305,-75.7555926,2014-03-24,"10"
"rubl","ebird",40.0236545,-75.4181385,2014-03-14,"1"
"rubl","ebird",40.2008406,-75.7569505,2014-03-29,"1"
"rubl","ebird",40.1894305,-75.7555926,2014-03-16,"8"
"rubl","ebird",40.1894305,-75.7555926,2014-03-29,"8"
"rubl","blitz",40.1894305,-75.7555926,2014-03-29,"8"
"rubl","ebird",40.0486264,-75.5358077,2014-03-31,"1"
"rubl","ebird",41.0241243,-79.5321829,2014-03-17,"2"
"rubl","ebird",40.9787478,-76.5036805,2014-03-23,"1"
"rubl","ebird",41.5690437,-79.9159831,2014-03-23,"5"
"rubl","ebird",41.5677554,-79.9180591,2014-03-23,"6"
"rubl","ebird",41.5791958,-80.2175302,2014-03-23,"30"
"rubl","ebird",41.587218,-80.2651531,2014-03-22,"4"
"rubl","ebird",41.587218,-80.2651531,2014-03-14,"8"
"rubl","blitz",41.587218,-80.2651531,2014-03-14,"2"
"rubl","ebird",41.587218,-80.2651531,2014-03-14,"2"
"rubl","blitz",41.587218,-80.2651531,2014-03-15,"1"
"rubl","ebird",41.587218,-80.2651531,2014-03-15,"4"
"rubl","ebird",41.5886348,-80.2184391,2014-03-22,"6"
"rubl","ebird",41.587218,-80.2651531,2014-03-30,"100"
"rubl","blitz",41.587218,-80.2651531,2014-03-30,"100"
"rubl","ebird",40.1526934,-77.504803,2014-03-23,"6"
"rubl","ebird",40.1052882,-77.3018432,2014-03-15,"7"
"rubl","ebird",40.1526934,-77.504803,2014-03-14,"8"
"rubl","ebird",40.1052882,-77.3018432,2014-03-15,"7"
"rubl","ebird",40.1052882,-77.3018432,2014-03-18,"11"
"rubl","ebird",40.3141147,-76.8851503,2014-03-29,"2"
"rubl","blitz",40.3168907,-76.6498413,2014-03-20,"2"
"rubl","ebird",40.2061719,-76.773999,2014-03-22,"2"
"rubl","ebird",40.2061719,-76.773999,2014-03-22,"2"
"rubl","ebird",40.2061719,-76.773999,2014-03-22,"2"
"rubl","ebird",41.2365349,-78.7831736,2014-03-29,"24"
"rubl","ebird",40.9141996,-79.0323062,2014-03-19,"3"
"rubl","ebird",40.608112,-77.43974,2014-03-19,"50"
"rubl","ebird",40.2746669,-76.1834773,2014-03-25,"7"
"rubl","ebird",40.2837908,-76.2306087,2014-03-01,"1"
"rubl","ebird",39.8483329,-76.2823892,2014-03-16,"1"
"rubl","ebird",40.4190669,-76.5964973,2014-03-23,"1"
"rubl","ebird",40.3455385,-76.5857371,2014-03-19,"25"
"rubl","ebird",40.4351888,-76.5711021,2014-03-20,"1"
"rubl","ebird",40.592023,-75.529728,2014-03-22,"1"
"rubl","ebird",40.583885,-75.532249,2014-03-18,"1"
"rubl","ebird",41.2733092,-75.8690165,2014-03-28,"1"
"rubl","ebird",41.2733092,-75.8690165,2014-03-16,"9"
"rubl","ebird",41.386983,-76.9890727,2014-03-29,"2"
"rubl","blitz",41.21899,-77.1335,2014-03-24,"X"
"rubl","ebird",41.2675982,-76.9283633,2014-03-27,"10"
"rubl","ebird",41.2427079,-76.9521602,2014-03-28,"2"
"rubl","ebird",41.219297,-77.136752,2014-03-17,"20"
"rubl","ebird",41.2741029,-76.9244805,2014-03-30,"10"
"rubl","ebird",41.386983,-76.9890727,2014-03-30,"1"
"rubl","ebird",41.4159553,-77.0931244,2014-03-19,"1"
"rubl","ebird",41.2218171,-77.125783,2014-03-21,"2"
"rubl","ebird",41.2347685,-77.0060921,2014-03-31,"4"
"rubl","ebird",40.8355591,-75.4472673,2014-03-20,"30"
"rubl","blitz",40.3361668,-75.5980504,2014-03-23,"6"
"rubl","blitz",40.3361668,-75.5980504,2014-03-23,"6"
"rubl","ebird",40.1115423,-75.459938,2014-03-14,"6"
"rubl","ebird",40.1115423,-75.459938,2014-03-14,"6"
"rubl","ebird",40.1102445,-75.4405403,2014-03-16,"3"
"rubl","ebird",40.3361668,-75.5980504,2014-03-29,"4"
"rubl","blitz",40.144928,-75.249365,2014-03-07,"3"
"rubl","ebird",40.339364,-75.5898288,2014-03-20,"1"
"rubl","ebird",40.339364,-75.5898288,2014-03-20,"1"
"rubl","ebird",41.0936481,-76.675086,2014-03-30,"1"
"rubl","blitz",41.0911739,-76.7071545,2014-03-22,"1"
"rubl","ebird",40.923436,-75.09655,2014-03-10,"3"
"rubl","ebird",40.6798081,-75.3052497,2014-03-24,"1"
"rubl","ebird",40.923436,-75.09655,2014-03-15,"4"
"rubl","ebird",40.8119091,-75.2986407,2014-03-12,"1"
"rubl","ebird",40.6798081,-75.3052497,2014-03-16,"2"
"rubl","ebird",40.923436,-75.09655,2014-03-17,"1"
"rubl","ebird",40.6798081,-75.3052497,2014-03-16,"1"
"rubl","ebird",40.6798081,-75.3052497,2014-03-19,"1"
"rubl","blitz",40.6798081,-75.3052497,2014-03-21,"5"
"rubl","ebird",40.9139444,-75.1182891,2014-03-10,"20"
"rubl","ebird",40.8985926,-75.1027966,2014-03-24,"27"
"rubl","ebird",41.0854326,-76.7605948,2014-03-12,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"28"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"12"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"12"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-10,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"12"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"8"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"5"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"5"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"14"
"rubl","ebird",39.8893501,-75.2601457,2014-03-23,"X"
"rubl","ebird",39.8893501,-75.2601457,2014-03-24,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-25,"20"
"rubl","ebird",39.8893501,-75.2601457,2014-03-14,"3"
"rubl","ebird",39.8893501,-75.2601457,2014-03-14,"3"
"rubl","ebird",39.9027901,-75.1819754,2014-03-01,"1"
"rubl","ebird",39.8948233,-75.2551393,2014-03-01,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"12"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"12"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-15,"5"
"rubl","ebird",39.8893501,-75.2601457,2014-03-15,"4"
"rubl","ebird",39.9027901,-75.1819754,2014-03-02,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-01,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-29,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-29,"3"
"rubl","ebird",39.8893501,-75.2601457,2014-03-28,"8"
"rubl","ebird",39.8893501,-75.2601457,2014-03-28,"7"
"rubl","ebird",39.8893501,-75.2601457,2014-03-28,"7"
"rubl","ebird",39.8893501,-75.2601457,2014-03-29,"4"
"rubl","ebird",39.8893501,-75.2601457,2014-03-28,"8"
"rubl","blitz",39.8893501,-75.2601457,2014-03-16,"17"
"rubl","ebird",39.8893501,-75.2601457,2014-03-31,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-31,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-16,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-20,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-08,"2"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"7"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"1"
"rubl","ebird",39.8893501,-75.2601457,2014-03-22,"5"
"rubl","ebird",40.6178291,-76.1176908,2014-03-21,"5"
"rubl","ebird",40.8353318,-76.0263991,2014-03-25,"6"
"rubl","ebird",40.5278631,-76.4542873,2014-03-15,"10"
"rubl","ebird",40.8173646,-77.1837616,2014-03-15,"8"
"rubl","ebird",40.17061,-78.9569378,2014-03-22,"1"
"rubl","ebird",40.0700586,-79.0977001,2014-03-18,"2"
"rubl","ebird",39.9129774,-79.2471736,2014-03-29,"1"
"rubl","ebird",40.2544421,-78.9043772,2014-03-21,"2"
"rubl","ebird",40.191921,-79.057571,2014-03-22,"2"
"rubl","ebird",40.182313,-79.044377,2014-03-22,"2"
"rubl","ebird",41.9457981,-75.9026098,2014-03-26,"1"
"rubl","ebird",41.9456166,-75.9028929,2014-03-16,"12"
"rubl","ebird",40.9629859,-76.8791471,2014-03-25,"1"
"rubl","ebird",40.9839397,-76.9879013,2014-03-30,"2"
"rubl","ebird",40.9699591,-76.8832147,2014-03-25,"32"
"rubl","ebird",41.84184,-79.01322,2014-03-27,"1"
"rubl","blitz",40.398559,-80.278558,2014-03-02,"2"
"rubl","blitz",40.398559,-80.278558,2014-03-02,"2"
"rubl","blitz",40.2658717,-80.1326466,2014-03-28,"2"
"rubl","ebird",40.2884631,-79.396863,2014-03-01,"1"
"rubl","ebird",40.2105822,-79.4695176,2014-03-20,"3"
"rubl","blitz",39.7220906,-76.7102082,2014-03-10,"2"
"rubl","ebird",39.8810829,-76.6873491,2014-03-27,"6"
"rubl","blitz",41.9033311,-71.4019811,2014-03-23,"1"
"rubl","blitz",41.9033311,-71.4019811,2014-03-25,"1"
"rubl","blitz",41.905519,-71.3981295,2014-03-23,"3"
"rubl","ebird",41.8981884,-71.3999748,2014-03-25,"1"
"rubl","ebird",41.4599154,-71.5506518,2014-03-22,"1"
"rubl","ebird",41.4599154,-71.5506518,2014-03-22,"8"
"rubl","ebird",41.4599154,-71.5506518,2014-03-12,"5"
"rubl","blitz",41.4599154,-71.5506518,2014-03-15,"8"
"rubl","ebird",41.4599154,-71.5506518,2014-03-22,"8"
"rubl","blitz",41.4751136,-71.5555322,2014-03-18,"12"
"rubl","blitz",41.4599154,-71.5506518,2014-03-30,"1"
"rubl","blitz",41.4670284,-71.5489978,2014-03-19,"21"
"rubl","ebird",33.287798,-81.78136,2014-03-22,"7"
"rubl","ebird",33.325,-81.8541667,2014-03-21,"1"
"rubl","ebird",33.325,-81.8541667,2014-03-21,"1"
"rubl","ebird",33.325,-81.8541667,2014-03-21,"1"
"rubl","ebird",34.5352868,-82.8965543,2014-03-06,"8"
"rubl","ebird",32.3791,-80.69263,2014-03-11,"1"
"rubl","ebird",32.3424616,-80.4615807,2014-03-15,"15"
"rubl","ebird",32.2440053,-80.7660074,2014-03-30,"5"
"rubl","ebird",32.3817723,-80.6897702,2014-03-16,"50"
"rubl","ebird",32.3817723,-80.6897702,2014-03-08,"3"
"rubl","ebird",32.6851503,-80.345571,2014-03-09,"X"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",32.8746855,-80.0863409,2014-03-12,"1"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","blitz",32.8746855,-80.0863409,2014-03-11,"7"
"rubl","ebird",32.8746855,-80.0863409,2014-03-11,"2"
"rubl","ebird",32.8044462,-80.1036358,2014-03-23,"8"
"rubl","ebird",32.8746855,-80.0863409,2014-03-12,"1"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"X"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"X"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",33.1477339,-79.3961066,2014-03-01,"1"
"rubl","ebird",32.6851503,-80.345571,2014-03-01,"X"
"rubl","ebird",32.803782,-80.105997,2014-03-01,"35"
"rubl","blitz",32.7913603,-80.1975989,2014-03-01,"3"
"rubl","ebird",32.947801,-80.053294,2014-03-16,"1"
"rubl","ebird",32.8746855,-80.0863409,2014-03-15,"2"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"X"
"rubl","ebird",32.748536,-80.196054,2014-03-02,"25"
"rubl","ebird",33.1477339,-79.3961066,2014-03-02,"2"
"rubl","ebird",32.7913603,-80.1975989,2014-03-15,"8"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",32.7913603,-80.1975989,2014-03-01,"3"
"rubl","ebird",32.7913603,-80.1975989,2014-03-01,"3"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",32.870973,-80.0848174,2014-03-18,"3"
"rubl","blitz",32.8746855,-80.0863409,2014-03-30,"6"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"10"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"X"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"X"
"rubl","ebird",32.8746855,-80.0863409,2014-03-21,"6"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"X"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"X"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",32.7549424,-80.167923,2014-03-20,"7"
"rubl","ebird",33.1477339,-79.3961066,2014-03-25,"50"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"X"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",32.7549424,-80.167923,2014-03-18,"100"
"rubl","ebird",33.5165672,-80.2782154,2014-03-09,"35"
"rubl","blitz",33.5422591,-80.4398346,2014-03-12,"1"
"rubl","ebird",33.5165672,-80.2782154,2014-03-09,"35"
"rubl","ebird",33.5165672,-80.2782154,2014-03-09,"35"
"rubl","ebird",32.7038313,-80.6007189,2014-03-10,"20"
"rubl","ebird",32.7038313,-80.6007189,2014-03-10,"20"
"rubl","ebird",32.7038313,-80.6007189,2014-03-10,"20"
"rubl","blitz",32.6958862,-80.6029934,2014-03-14,"10"
"rubl","ebird",32.7038313,-80.6007189,2014-03-22,"25"
"rubl","blitz",32.7038313,-80.6007189,2014-03-02,"12"
"rubl","blitz",32.7038313,-80.6007189,2014-03-02,"12"
"rubl","ebird",32.161572,-81.1141849,2014-03-12,"5"
"rubl","ebird",32.161572,-81.1141849,2014-03-22,"X"
"rubl","ebird",32.1866907,-81.0984135,2014-03-15,"1"
"rubl","blitz",32.1866907,-81.0984135,2014-03-15,"2"
"rubl","blitz",32.1866907,-81.0984135,2014-03-15,"1"
"rubl","blitz",34.6962057,-79.8304367,2014-03-28,"17"
"rubl","blitz",35.0194313,-82.6926649,2014-03-20,"1"
"rubl","blitz",34.82982,-82.60155,2014-03-06,"393"
"rubl","ebird",34.149699,-81.194973,2014-03-22,"23"
"rubl","ebird",33.9453892,-81.002326,2014-03-10,"6"
"rubl","blitz",33.7833333,-80.7833333,2014-03-23,"45"
"rubl","ebird",33.7833333,-80.7833333,2014-03-28,"5"
"rubl","blitz",33.934815,-80.9806538,2014-03-14,"3"
"rubl","blitz",33.9453892,-81.002326,2014-03-04,"10"
"rubl","blitz",33.7833333,-80.7833333,2014-03-30,"20"
"rubl","blitz",33.9541935,-80.9908623,2014-03-28,"5"
"rubl","blitz",33.9453892,-81.002326,2014-03-08,"20"
"rubl","blitz",33.9780294,-80.9779501,2014-03-22,"35"
"rubl","blitz",33.7833333,-80.7833333,2014-03-15,"55"
"rubl","blitz",33.7833333,-80.7833333,2014-03-02,"95"
"rubl","blitz",33.9453892,-81.002326,2014-03-28,"330"
"rubl","ebird",43.0584783,-98.5482216,2014-03-29,"1"
"rubl","ebird",43.3523951,-98.3454895,2014-03-10,"2"
"rubl","blitz",43.2238792,-96.579566,2014-03-16,"1"
"rubl","blitz",43.5327449,-96.9727349,2014-03-29,"10"
"rubl","ebird",43.5327449,-96.9727349,2014-03-29,"8"
"rubl","blitz",43.5327449,-96.9727349,2014-03-29,"8"
"rubl","ebird",35.6000898,-83.7939262,2014-03-22,"1"
"rubl","ebird",35.6039107,-83.7811589,2014-03-22,"1"
"rubl","blitz",35.6039107,-83.7811589,2014-03-22,"1"
"rubl","ebird",35.60289,-83.776512,2014-03-22,"1"
"rubl","ebird",35.7785305,-83.9929515,2014-03-23,"99"
"rubl","ebird",35.78325,-83.9566612,2014-03-01,"3"
"rubl","ebird",35.6054223,-84.1132677,2014-03-01,"1"
"rubl","blitz",35.6866349,-83.8623762,2014-03-15,"2"
"rubl","ebird",35.78325,-83.9566612,2014-03-02,"1"
"rubl","ebird",35.6039107,-83.7811589,2014-03-22,"1"
"rubl","blitz",35.5951049,-83.8370977,2014-03-15,"50"
"rubl","blitz",35.6054223,-84.1132677,2014-03-30,"30"
"rubl","ebird",35.5952806,-83.8396418,2014-03-19,"6"
"rubl","ebird",35.5953023,-83.8378916,2014-03-19,"6"
"rubl","blitz",35.7360624,-83.8828468,2014-03-20,"10"
"rubl","ebird",35.791423,-83.976744,2014-03-09,"1"
"rubl","blitz",36.1349788,-87.1062974,2014-03-01,"6"
"rubl","ebird",36.60178,-85.55924,2014-03-03,"1"
"rubl","ebird",35.5016817,-85.9650154,2014-03-08,"X"
"rubl","ebird",35.5016817,-85.9650154,2014-03-08,"X"
"rubl","ebird",35.8666563,-85.0676537,2014-03-05,"8"
"rubl","blitz",36.1503508,-86.8134499,2014-03-25,"2"
"rubl","ebird",36.0602989,-86.8016968,2014-03-15,"3"
"rubl","ebird",36.1453606,-86.9009972,2014-03-29,"8"
"rubl","ebird",36.1468669,-86.9058037,2014-03-29,"4"
"rubl","ebird",36.1453606,-86.9009972,2014-03-29,"8"
"rubl","ebird",36.1484968,-86.9227767,2014-03-28,"5"
"rubl","ebird",36.144538,-86.892976,2014-03-28,"3"
"rubl","ebird",36.175372,-86.7088652,2014-03-28,"2"
"rubl","ebird",36.1666013,-86.7242718,2014-03-03,"1"
"rubl","ebird",36.0623784,-86.9479251,2014-03-03,"5"
"rubl","ebird",36.0623784,-86.9479251,2014-03-03,"10"
"rubl","ebird",36.0623784,-86.9479251,2014-03-03,"12"
"rubl","ebird",36.0623784,-86.9479251,2014-03-03,"4"
"rubl","blitz",36.2851039,-86.6721725,2014-03-03,"2"
"rubl","ebird",36.0623784,-86.9479251,2014-03-03,"1"
"rubl","ebird",36.2905003,-86.6625595,2014-03-03,"2"
"rubl","ebird",36.1484968,-86.9227767,2014-03-29,"6"
"rubl","ebird",36.1674328,-86.7253017,2014-03-04,"6"
"rubl","ebird",36.1453606,-86.9009972,2014-03-30,"3"
"rubl","ebird",36.0623784,-86.9479251,2014-03-22,"1"
"rubl","ebird",36.0125945,-87.3788354,2014-03-06,"50"
"rubl","ebird",36.0125945,-87.3788354,2014-03-06,"50"
"rubl","blitz",35.0271235,-89.2722979,2014-03-07,"21"
"rubl","ebird",35.29833,-86.09694,2014-03-08,"1"
"rubl","ebird",35.29833,-86.09694,2014-03-08,"1"
"rubl","blitz",36.1923389,-83.0647087,2014-03-09,"2"
"rubl","blitz",36.2060875,-83.0205917,2014-03-27,"50"
"rubl","blitz",36.151321,-83.1550026,2014-03-02,"3"
"rubl","blitz",36.1923389,-83.0647087,2014-03-02,"100"
"rubl","blitz",36.2060875,-83.0205917,2014-03-19,"7"
"rubl","blitz",34.9993474,-85.1968288,2014-03-23,"2"
"rubl","blitz",34.9993474,-85.1968288,2014-03-23,"2"
"rubl","ebird",35.094797,-85.2561378,2014-03-11,"1"
"rubl","ebird",35.0771076,-85.2690366,2014-03-11,"1"
"rubl","ebird",35.0099453,-85.3587055,2014-03-24,"3"
"rubl","ebird",35.0126043,-85.2099127,2014-03-14,"12"
"rubl","blitz",35.0771076,-85.2690366,2014-03-01,"14"
"rubl","blitz",35.0771076,-85.2690366,2014-03-01,"14"
"rubl","ebird",35.0629266,-85.1672387,2014-03-17,"2"
"rubl","blitz",35.0629266,-85.1672387,2014-03-17,"1"
"rubl","blitz",34.9993474,-85.1968288,2014-03-18,"24"
"rubl","blitz",34.9993474,-85.1968288,2014-03-18,"24"
"rubl","blitz",35.0629266,-85.1672387,2014-03-18,"3"
"rubl","blitz",35.0629266,-85.1672387,2014-03-06,"24"
"rubl","ebird",35.0629266,-85.1672387,2014-03-18,"16"
"rubl","blitz",35.0629266,-85.1672387,2014-03-18,"16"
"rubl","blitz",35.22478,-88.24924,2014-03-14,"275"
"rubl","ebird",36.4742377,-82.8012514,2014-03-29,"6"
"rubl","ebird",36.5552037,-82.6236865,2014-03-31,"1"
"rubl","ebird",35.4972229,-89.2666702,2014-03-08,"5"
"rubl","ebird",35.70456,-88.37568,2014-03-05,"2"
"rubl","ebird",36.2465985,-88.2115659,2014-03-04,"X"
"rubl","ebird",36.2465985,-88.2115659,2014-03-03,"18"
"rubl","ebird",36.3758584,-88.0552378,2014-03-19,"13"
"rubl","ebird",36.4369588,-88.0753326,2014-03-08,"4"
"rubl","ebird",35.7132584,-87.712698,2014-03-03,"20"
"rubl","ebird",35.9566443,-87.9507036,2014-03-29,"1"
"rubl","ebird",35.96298,-87.88051,2014-03-04,"15"
"rubl","ebird",35.88817,-87.80642,2014-03-04,"4"
"rubl","ebird",35.9711685,-87.9517136,2014-03-30,"35"
"rubl","ebird",35.88817,-87.80642,2014-03-04,"4"
"rubl","blitz",35.9758182,-87.9625511,2014-03-28,"150"
"rubl","ebird",35.955778,-83.8500059,2014-03-08,"4"
"rubl","ebird",35.955778,-83.8500059,2014-03-08,"4"
"rubl","ebird",35.9183889,-84.1102982,2014-03-16,"1"
"rubl","ebird",35.955778,-83.8500059,2014-03-02,"8"
"rubl","ebird",35.8800218,-84.1546565,2014-03-04,"3"
"rubl","ebird",36.0831733,-83.9241582,2014-03-04,"1"
"rubl","ebird",35.955778,-83.8500059,2014-03-08,"3"
"rubl","ebird",35.955778,-83.8500059,2014-03-08,"4"
"rubl","ebird",36.4733405,-89.3457985,2014-03-10,"10"
"rubl","ebird",35.5429722,-87.5586111,2014-03-03,"2"
"rubl","ebird",35.5479405,-87.5745535,2014-03-01,"1"
"rubl","ebird",35.5517256,-87.5939515,2014-03-03,"158"
"rubl","blitz",35.5585702,-88.7439342,2014-03-15,"6"
"rubl","blitz",35.6152674,-88.8687515,2014-03-14,"50"
"rubl","blitz",35.6152674,-88.8687515,2014-03-28,"40"
"rubl","blitz",35.6201865,-88.846972,2014-03-04,"8"
"rubl","ebird",35.72942,-88.66163,2014-03-05,"4"
"rubl","ebird",36.5303045,-87.3234353,2014-03-05,"1"
"rubl","blitz",36.3888148,-87.3864555,2014-03-01,"3"
"rubl","ebird",36.4478337,-87.4817705,2014-03-15,"2"
"rubl","ebird",36.622903,-87.228535,2014-03-02,"18"
"rubl","ebird",36.575897,-87.257551,2014-03-02,"6"
"rubl","blitz",36.5853468,-87.4770927,2014-03-07,"7"
"rubl","blitz",36.4318887,-87.4594102,2014-03-03,"1"
"rubl","ebird",36.5351916,-87.2358763,2014-03-03,"4"
"rubl","ebird",36.5303045,-87.3234353,2014-03-03,"3"
"rubl","ebird",36.4478337,-87.4817705,2014-03-15,"2"
"rubl","ebird",36.5303045,-87.3234353,2014-03-04,"4"
"rubl","ebird",36.4930085,-87.4467945,2014-03-03,"11"
"rubl","ebird",35.7242362,-87.7993584,2014-03-04,"2"
"rubl","ebird",35.69329,-87.75031,2014-03-03,"2"
"rubl","ebird",35.70913,-87.7924,2014-03-03,"4"
"rubl","ebird",35.70694,-87.76677,2014-03-04,"2"
"rubl","ebird",35.74012,-87.81023,2014-03-04,"25"
"rubl","ebird",35.80646,-87.96082,2014-03-20,"6"
"rubl","ebird",35.698276,-87.747596,2014-03-22,"35"
"rubl","ebird",36.5663572,-86.8215179,2014-03-02,"100"
"rubl","ebird",36.5551542,-86.8135357,2014-03-02,"12"
"rubl","ebird",36.5601354,-86.8484473,2014-03-07,"100"
"rubl","ebird",36.545461,-86.9743826,2014-03-07,"6"
"rubl","ebird",35.8403178,-86.3903055,2014-03-12,"3"
"rubl","ebird",35.8403178,-86.3903055,2014-03-02,"2"
"rubl","ebird",35.7486487,-86.5964345,2014-03-16,"25"
"rubl","ebird",35.8403178,-86.3903055,2014-03-28,"2"
"rubl","ebird",36.0404747,-86.5143084,2014-03-04,"20"
"rubl","ebird",35.9827813,-86.4043915,2014-03-04,"7"
"rubl","ebird",36.0404747,-86.5143084,2014-03-05,"40"
"rubl","ebird",36.0549279,-86.5141582,2014-03-04,"50"
"rubl","ebird",36.0404747,-86.5143084,2014-03-05,"40"
"rubl","ebird",36.0549279,-86.5141582,2014-03-04,"50"
"rubl","ebird",35.7542128,-83.4124937,2014-03-15,"4"
"rubl","ebird",35.7424608,-83.4169042,2014-03-03,"4"
"rubl","blitz",35.7424608,-83.4169042,2014-03-03,"4"
"rubl","blitz",35.7542128,-83.4124937,2014-03-03,"36"
"rubl","ebird",36.5077045,-82.2357559,2014-03-27,"5"
"rubl","ebird",35.44118,-89.77818,2014-03-03,"5"
"rubl","ebird",35.44928,-89.81508,2014-03-03,"5"
"rubl","ebird",35.44928,-89.81508,2014-03-03,"3"
"rubl","ebird",35.44928,-89.81508,2014-03-04,"6"
"rubl","ebird",35.44928,-89.81508,2014-03-05,"5"
"rubl","blitz",35.4490058,-89.8020573,2014-03-08,"23"
